Student ID,Student Last Name,Student First Name,Student Grade,School,Completion Date,Norming Window,Most Recent Diagnostic YTD (Y/N),Overall Relative Placement,Percent Progress to Annual Typical Growth (%)
1005579,Lopez,Amelia,4,Grand Mesa Elementary,2026-05-06,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,210
1005580,Martin,Nora,12,Grand Mesa Elementary,2025-10-13,Fall (Beginning of Year - November 15),N,Early On Grade Level,212
1005580,Martin,Nora,12,Grand Mesa Elementary,2026-01-20,Winter (November 16 - March 1),N,3 or More Grade Levels Below,48
1005580,Martin,Nora,12,Grand Mesa Elementary,2026-04-23,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,76
1005581,Martinez,Lucas,3,Bear Creek Elementary,2025-10-03,Fall (Beginning of Year - November 15),N,Early On Grade Level,140
1005581,Martinez,Lucas,3,Bear Creek Elementary,2025-11-19,Winter (November 16 - March 1),N,1 Grade Level Below,101
1005581,Martinez,Lucas,3,Bear Creek Elementary,2026-05-20,Spring (March 2 - End of Year),Y,3 or More Grade Levels Below,272
1005582,Miller,Isabella,10,East High,2025-10-26,Fall (Beginning of Year - November 15),N,Early On Grade Level,127
1005582,Miller,Isabella,10,East High,2025-11-25,Winter (November 16 - March 1),N,Mid or Above Grade Level,25
1005582,Miller,Isabella,10,East High,2026-05-06,Spring (March 2 - End of Year),Y,2 Grade Levels Below,203
1005583,Davis,Jackson,5,Grand Mesa Elementary,2025-08-31,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,85
1005583,Davis,Jackson,5,Grand Mesa Elementary,2026-02-01,Winter (November 16 - March 1),N,2 Grade Levels Below,205
1005583,Davis,Jackson,5,Grand Mesa Elementary,2026-05-04,Spring (March 2 - End of Year),Y,Early On Grade Level,119
1005584,Sanchez,Chloe,5,Heritage Middle,2025-09-09,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,153
1005584,Sanchez,Chloe,5,Heritage Middle,2025-12-30,Winter (November 16 - March 1),N,Mid or Above Grade Level,96
1005584,Sanchez,Chloe,5,Heritage Middle,2026-04-25,Spring (March 2 - End of Year),Y,3 or More Grade Levels Below,118
1005585,Hernandez,Lucas,2,South High,2025-11-01,Fall (Beginning of Year - November 15),N,3 or More Grade Levels Below,125
1005585,Hernandez,Lucas,2,South High,2026-01-22,Winter (November 16 - March 1),N,1 Grade Level Below,82
1005585,Hernandez,Lucas,2,South High,2026-05-04,Spring (March 2 - End of Year),Y,Early On Grade Level,95
1005586,Gonzalez,Jack,12,Central High,2025-10-29,Fall (Beginning of Year - November 15),N,Early On Grade Level,0
1005586,Gonzalez,Jack,12,Central High,2025-12-11,Winter (November 16 - March 1),N,Early On Grade Level,105
1005586,Gonzalez,Jack,12,Central High,2026-04-27,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,163
1005587,Lee,Elijah,9,North High,2025-09-27,Fall (Beginning of Year - November 15),N,1 Grade Level Below,56
1005587,Lee,Elijah,9,North High,2025-11-20,Winter (November 16 - March 1),N,1 Grade Level Below,143
1005587,Lee,Elijah,9,North High,2026-04-28,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,0
1005588,Jones,Elijah,1,Grand Mesa Elementary,2025-11-14,Fall (Beginning of Year - November 15),N,2 Grade Levels Below,89
1005588,Jones,Elijah,1,Grand Mesa Elementary,2026-01-26,Winter (November 16 - March 1),N,Early On Grade Level,131
1005588,Jones,Elijah,1,Grand Mesa Elementary,2026-03-19,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,233
1005589,Thompson,Henry,K,Falcon Ridge Elementary,2026-05-18,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,0
1005590,Lewis,Mason,6,Horizon Middle,2025-10-28,Fall (Beginning of Year - November 15),N,2 Grade Levels Below,126
1005590,Lewis,Mason,6,Horizon Middle,2026-01-13,Winter (November 16 - March 1),N,Early On Grade Level,21
1005590,Lewis,Mason,6,Horizon Middle,2026-05-17,Spring (March 2 - End of Year),Y,1 Grade Level Below,178
1005591,Brown,Mason,5,Bear Creek Elementary,2025-09-01,Fall (Beginning of Year - November 15),N,2 Grade Levels Below,224
1005591,Brown,Mason,5,Bear Creek Elementary,2026-01-29,Winter (November 16 - March 1),N,1 Grade Level Below,109
1005591,Brown,Mason,5,Bear Creek Elementary,2026-03-14,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,0
1005592,Sanchez,Noah,7,North High,2026-04-21,Spring (March 2 - End of Year),Y,Early On Grade Level,22
1005593,Moore,Amelia,3,Bear Creek Elementary,2025-10-18,Fall (Beginning of Year - November 15),N,Early On Grade Level,169
1005593,Moore,Amelia,3,Bear Creek Elementary,2026-01-29,Winter (November 16 - March 1),Y,Early On Grade Level,141
1005594,Miller,Jackson,9,Aspen Elementary,2026-03-05,Spring (March 2 - End of Year),Y,1 Grade Level Below,0
1005595,Martin,Chloe,9,North High,2025-08-23,Fall (Beginning of Year - November 15),N,Early On Grade Level,220
1005595,Martin,Chloe,9,North High,2026-01-04,Winter (November 16 - March 1),N,Early On Grade Level,43
1005595,Martin,Chloe,9,North High,2026-03-06,Spring (March 2 - End of Year),Y,1 Grade Level Below,201
1005596,Ramirez,Mason,K,North High,2025-08-31,Fall (Beginning of Year - November 15),N,Early On Grade Level,177
1005596,Ramirez,Mason,K,North High,2026-01-02,Winter (November 16 - March 1),N,1 Grade Level Below,93
1005596,Ramirez,Mason,K,North High,2026-04-18,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,61
1005597,Harris,Mia,10,Foothills Elementary,2025-10-18,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,0
1005597,Harris,Mia,10,Foothills Elementary,2026-02-18,Winter (November 16 - March 1),N,3 or More Grade Levels Below,144
1005597,Harris,Mia,10,Foothills Elementary,2026-04-20,Spring (March 2 - End of Year),Y,Early On Grade Level,19
1005598,Martinez,Evelyn,8,East High,2025-08-26,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,118
1005598,Martinez,Evelyn,8,East High,2026-01-28,Winter (November 16 - March 1),N,1 Grade Level Below,65
1005598,Martinez,Evelyn,8,East High,2026-04-20,Spring (March 2 - End of Year),Y,1 Grade Level Below,132
1005599,Thomas,Jack,7,Cedar Hills Elementary,2025-08-17,Fall (Beginning of Year - November 15),N,Early On Grade Level,177
1005599,Thomas,Jack,7,Cedar Hills Elementary,2026-01-10,Winter (November 16 - March 1),N,Mid or Above Grade Level,15
1005599,Thomas,Jack,7,Cedar Hills Elementary,2026-05-10,Spring (March 2 - End of Year),Y,1 Grade Level Below,54
1005600,Taylor,Benjamin,9,Foothills Elementary,2025-09-11,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,60
1005600,Taylor,Benjamin,9,Foothills Elementary,2026-01-07,Winter (November 16 - March 1),N,Early On Grade Level,107
1005600,Taylor,Benjamin,9,Foothills Elementary,2026-04-27,Spring (March 2 - End of Year),Y,3 or More Grade Levels Below,2
1005601,Ramirez,Noah,5,Prairie Ridge Middle,2025-08-20,Fall (Beginning of Year - November 15),N,1 Grade Level Below,163
1005601,Ramirez,Noah,5,Prairie Ridge Middle,2025-12-02,Winter (November 16 - March 1),N,Mid or Above Grade Level,201
1005601,Ramirez,Noah,5,Prairie Ridge Middle,2026-03-13,Spring (March 2 - End of Year),Y,1 Grade Level Below,0
1005602,Jones,Grace,6,Cedar Hills Elementary,2025-08-23,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,246
1005602,Jones,Grace,6,Cedar Hills Elementary,2026-02-10,Winter (November 16 - March 1),N,2 Grade Levels Below,22
1005602,Jones,Grace,6,Cedar Hills Elementary,2026-03-12,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,176
1005603,Harris,Mason,5,Canyon Ridge Elementary,2026-05-17,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,71
1005604,Brown,Chloe,12,Cedar Hills Elementary,2025-11-07,Fall (Beginning of Year - November 15),N,Early On Grade Level,101
1005604,Brown,Chloe,12,Cedar Hills Elementary,2026-01-12,Winter (November 16 - March 1),N,2 Grade Levels Below,143
1005604,Brown,Chloe,12,Cedar Hills Elementary,2026-04-01,Spring (March 2 - End of Year),Y,1 Grade Level Below,154
1005605,Ramirez,Isabella,11,East High,2025-09-29,Fall (Beginning of Year - November 15),N,Early On Grade Level,141
1005605,Ramirez,Isabella,11,East High,2026-02-02,Winter (November 16 - March 1),N,2 Grade Levels Below,89
1005605,Ramirez,Isabella,11,East High,2026-05-18,Spring (March 2 - End of Year),Y,Early On Grade Level,29
1005606,Garcia,Chloe,7,South High,2025-09-04,Fall (Beginning of Year - November 15),N,1 Grade Level Below,28
1005606,Garcia,Chloe,7,South High,2026-02-12,Winter (November 16 - March 1),N,Mid or Above Grade Level,26
1005606,Garcia,Chloe,7,South High,2026-04-14,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,10
1005607,Anderson,Lucas,5,East High,2025-12-10,Winter (November 16 - March 1),N,1 Grade Level Below,126
1005607,Anderson,Lucas,5,East High,2026-03-26,Spring (March 2 - End of Year),Y,Early On Grade Level,175
1005608,Martinez,Amelia,8,Mountain View Middle,2025-10-22,Fall (Beginning of Year - November 15),N,1 Grade Level Below,64
1005608,Martinez,Amelia,8,Mountain View Middle,2026-02-19,Winter (November 16 - March 1),N,Mid or Above Grade Level,145
1005608,Martinez,Amelia,8,Mountain View Middle,2026-04-28,Spring (March 2 - End of Year),Y,Early On Grade Level,124
1005609,Hernandez,Mia,6,Foothills Elementary,2025-10-31,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,0
1005609,Hernandez,Mia,6,Foothills Elementary,2026-03-01,Winter (November 16 - March 1),N,Mid or Above Grade Level,9
1005609,Hernandez,Mia,6,Foothills Elementary,2026-05-01,Spring (March 2 - End of Year),Y,2 Grade Levels Below,97
1005610,Thompson,Chloe,3,Cedar Hills Elementary,2026-01-07,Winter (November 16 - March 1),N,Early On Grade Level,72
1005610,Thompson,Chloe,3,Cedar Hills Elementary,2026-05-06,Spring (March 2 - End of Year),Y,2 Grade Levels Below,69
1005611,Williams,Jack,12,Bear Creek Elementary,2025-08-17,Fall (Beginning of Year - November 15),N,2 Grade Levels Below,185
1005611,Williams,Jack,12,Bear Creek Elementary,2025-12-16,Winter (November 16 - March 1),Y,2 Grade Levels Below,0
1005612,Jackson,Sophia,1,Canyon Ridge Elementary,2025-10-26,Fall (Beginning of Year - November 15),N,1 Grade Level Below,45
1005612,Jackson,Sophia,1,Canyon Ridge Elementary,2026-03-01,Winter (November 16 - March 1),N,Mid or Above Grade Level,117
1005612,Jackson,Sophia,1,Canyon Ridge Elementary,2026-05-18,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,38
1005612,Jackson,Sophia,1,Canyon Ridge Elementary,2026-03-21,Spring (March 2 - End of Year),N,2 Grade Levels Below,145
1005613,Anderson,Lucas,6,Central High,2025-11-12,Fall (Beginning of Year - November 15),N,3 or More Grade Levels Below,105
1005613,Anderson,Lucas,6,Central High,2026-01-16,Winter (November 16 - March 1),N,Early On Grade Level,161
1005613,Anderson,Lucas,6,Central High,2026-05-03,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,5
1005614,Miller,Evelyn,3,Foothills Elementary,2025-10-03,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,84
1005614,Miller,Evelyn,3,Foothills Elementary,2025-12-19,Winter (November 16 - March 1),N,Mid or Above Grade Level,143
1005614,Miller,Evelyn,3,Foothills Elementary,2026-03-21,Spring (March 2 - End of Year),Y,Early On Grade Level,40
1005615,Clark,Evelyn,5,Heritage Middle,2025-08-22,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,74
1005615,Clark,Evelyn,5,Heritage Middle,2026-02-13,Winter (November 16 - March 1),N,Early On Grade Level,123
1005615,Clark,Evelyn,5,Heritage Middle,2026-03-22,Spring (March 2 - End of Year),Y,1 Grade Level Below,93
1005616,Lopez,Jackson,2,Horizon Middle,2025-10-24,Fall (Beginning of Year - November 15),N,1 Grade Level Below,20
1005616,Lopez,Jackson,2,Horizon Middle,2025-12-29,Winter (November 16 - March 1),N,1 Grade Level Below,180
1005616,Lopez,Jackson,2,Horizon Middle,2026-04-14,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,2
1005617,Taylor,Jackson,11,Prairie Ridge Middle,2025-11-02,Fall (Beginning of Year - November 15),N,1 Grade Level Below,94
1005617,Taylor,Jackson,11,Prairie Ridge Middle,2026-03-04,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,148
1005618,Moore,Ella,4,Bear Creek Elementary,2025-08-21,Fall (Beginning of Year - November 15),N,Early On Grade Level,110
1005618,Moore,Ella,4,Bear Creek Elementary,2025-12-28,Winter (November 16 - March 1),N,3 or More Grade Levels Below,142
1005618,Moore,Ella,4,Bear Creek Elementary,2026-05-11,Spring (March 2 - End of Year),Y,2 Grade Levels Below,183
1005619,Hernandez,Harper,9,Grand Mesa Elementary,2025-09-16,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,106
1005619,Hernandez,Harper,9,Grand Mesa Elementary,2025-12-30,Winter (November 16 - March 1),N,Mid or Above Grade Level,109
1005619,Hernandez,Harper,9,Grand Mesa Elementary,2026-04-30,Spring (March 2 - End of Year),Y,Early On Grade Level,101
1005620,Jackson,Chloe,5,Foothills Elementary,2025-10-16,Fall (Beginning of Year - November 15),N,2 Grade Levels Below,83
1005620,Jackson,Chloe,5,Foothills Elementary,2026-02-27,Winter (November 16 - March 1),N,Mid or Above Grade Level,18
1005620,Jackson,Chloe,5,Foothills Elementary,2026-04-26,Spring (March 2 - End of Year),Y,3 or More Grade Levels Below,98
1005621,Moore,Emma,10,Aspen Elementary,2025-08-20,Fall (Beginning of Year - November 15),N,1 Grade Level Below,1073
1005621,Moore,Emma,10,Aspen Elementary,2025-11-19,Winter (November 16 - March 1),N,Mid or Above Grade Level,142
1005621,Moore,Emma,10,Aspen Elementary,2026-03-05,Spring (March 2 - End of Year),Y,3 or More Grade Levels Below,70
1005622,Martin,Charlotte,3,Central High,2026-03-19,Spring (March 2 - End of Year),Y,Early On Grade Level,140
1005623,White,Sophia,10,Foothills Elementary,2025-08-30,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,105
1005623,White,Sophia,10,Foothills Elementary,2025-12-03,Winter (November 16 - March 1),N,1 Grade Level Below,34
1005623,White,Sophia,10,Foothills Elementary,2026-03-18,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,77
1005624,Jones,Ethan,1,Foothills Elementary,2025-09-10,Fall (Beginning of Year - November 15),N,2 Grade Levels Below,107
1005624,Jones,Ethan,1,Foothills Elementary,2026-02-10,Winter (November 16 - March 1),N,Mid or Above Grade Level,203
1005624,Jones,Ethan,1,Foothills Elementary,2026-05-03,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,27
1005625,Davis,Sophia,11,Bear Creek Elementary,2025-09-24,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,73
1005625,Davis,Sophia,11,Bear Creek Elementary,2026-02-10,Winter (November 16 - March 1),N,1 Grade Level Below,109
1005625,Davis,Sophia,11,Bear Creek Elementary,2026-04-21,Spring (March 2 - End of Year),Y,2 Grade Levels Below,103
1005626,Sanchez,Nora,2,Horizon Middle,2026-04-14,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,183
1005627,Miller,Grace,12,Foothills Elementary,2025-08-15,Fall (Beginning of Year - November 15),N,Early On Grade Level,133
1005627,Miller,Grace,12,Foothills Elementary,2026-01-08,Winter (November 16 - March 1),N,Mid or Above Grade Level,61
1005627,Miller,Grace,12,Foothills Elementary,2026-03-08,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,198
1005628,Anderson,Amelia,1,Prairie Ridge Middle,2025-08-14,Fall (Beginning of Year - November 15),N,1 Grade Level Below,143
1005628,Anderson,Amelia,1,Prairie Ridge Middle,2025-11-30,Winter (November 16 - March 1),N,Early On Grade Level,130
1005628,Anderson,Amelia,1,Prairie Ridge Middle,2026-04-25,Spring (March 2 - End of Year),Y,2 Grade Levels Below,47
1005628,Anderson,Amelia,1,Prairie Ridge Middle,2026-04-05,Spring (March 2 - End of Year),N,Mid or Above Grade Level,35
1005629,Thomas,Harper,4,South High,2026-03-21,Spring (March 2 - End of Year),Y,Early On Grade Level,121
1005630,White,Emma,2,Falcon Ridge Elementary,2025-11-05,Fall (Beginning of Year - November 15),N,Early On Grade Level,64
1005630,White,Emma,2,Falcon Ridge Elementary,2026-02-23,Winter (November 16 - March 1),N,1 Grade Level Below,197
1005630,White,Emma,2,Falcon Ridge Elementary,2026-03-18,Spring (March 2 - End of Year),Y,1 Grade Level Below,119
1005631,Robinson,Leo,10,Prairie Ridge Middle,2025-11-29,Winter (November 16 - March 1),N,1 Grade Level Below,179
1005631,Robinson,Leo,10,Prairie Ridge Middle,2026-04-30,Spring (March 2 - End of Year),Y,Mid or Above Grade Level,203
1005632,Thompson,Ava,2,Canyon Ridge Elementary,2025-08-16,Fall (Beginning of Year - November 15),N,1 Grade Level Below,180
1005632,Thompson,Ava,2,Canyon Ridge Elementary,2026-02-18,Winter (November 16 - March 1),N,Early On Grade Level,217
1005632,Thompson,Ava,2,Canyon Ridge Elementary,2026-04-04,Spring (March 2 - End of Year),Y,1 Grade Level Below,0
1005633,Davis,Ava,4,Aspen Elementary,2025-09-02,Fall (Beginning of Year - November 15),N,Early On Grade Level,142
1005633,Davis,Ava,4,Aspen Elementary,2026-02-18,Winter (November 16 - March 1),N,3 or More Grade Levels Below,158
1005633,Davis,Ava,4,Aspen Elementary,2026-03-11,Spring (March 2 - End of Year),Y,Early On Grade Level,24
1005634,White,Isabella,12,Falcon Ridge Elementary,2026-04-03,Spring (March 2 - End of Year),Y,1 Grade Level Below,19
1005635,Martinez,Lucas,5,Falcon Ridge Elementary,2025-09-08,Fall (Beginning of Year - November 15),N,2 Grade Levels Below,14
1005635,Martinez,Lucas,5,Falcon Ridge Elementary,2025-11-27,Winter (November 16 - March 1),N,1 Grade Level Below,203
1005635,Martinez,Lucas,5,Falcon Ridge Elementary,2026-03-11,Spring (March 2 - End of Year),Y,1 Grade Level Below,155
1005636,Clark,Lucas,3,Central High,2025-08-20,Fall (Beginning of Year - November 15),N,Early On Grade Level,1097
1005636,Clark,Lucas,3,Central High,2026-02-12,Winter (November 16 - March 1),N,Early On Grade Level,0
1005636,Clark,Lucas,3,Central High,2026-04-29,Spring (March 2 - End of Year),Y,Early On Grade Level,74
1005637,Brown,Elijah,5,East High,2025-08-19,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,70
1005637,Brown,Elijah,5,East High,2026-03-30,Spring (March 2 - End of Year),Y,1 Grade Level Below,151
1005638,Davis,Charlotte,K,East High,2025-12-15,Winter (November 16 - March 1),N,Mid or Above Grade Level,103
1005638,Davis,Charlotte,K,East High,2026-05-07,Spring (March 2 - End of Year),Y,Early On Grade Level,36
1005639,Wilson,Aiden,6,Horizon Middle,2025-08-26,Fall (Beginning of Year - November 15),N,2 Grade Levels Below,38
1005639,Wilson,Aiden,6,Horizon Middle,2025-12-29,Winter (November 16 - March 1),N,Mid or Above Grade Level,24
1005639,Wilson,Aiden,6,Horizon Middle,2026-03-23,Spring (March 2 - End of Year),Y,2 Grade Levels Below,54
1005640,Thomas,Isabella,1,South High,2025-10-04,Fall (Beginning of Year - November 15),N,Mid or Above Grade Level,98
1005640,Thomas,Isabella,1,South High,2025-12-16,Winter (November 16 - March 1),N,Mid or Above Grade Level,0
1005640,Thomas,Isabella,1,South High,2026-04-04,Spring (March 2 - End of Year),Y,3 or More Grade Levels Below,78
1005641,Robinson,Isabella,10,Mountain View Middle,2025-10-20,Fall (Beginning of Year - November 15),N,Early On Grade Level,125
1005641,Robinson,Isabella,10,Mountain View Middle,2026-01-03,Winter (November 16 - March 1),N,1 Grade Level Below,21
